SizeX,SizeY,Volume_Per,Volume_um3,Area_Per,Area_um2,Height_um,OffsetX_mm,OffsetY_mm,label
-1.22467,-1.93346,0.522102,-2.03907,0.967319,-2.05373,0.278803,0.769533,17.1918,0
-1.24823,-0.671531,2.28027,-1.23633,2.68061,-1.37506,1.61204,0.786595,17.5716,0
-1.24823,-0.671531,2.10216,-1.2511,2.97195,-1.36858,1.33998,0.871909,19.4706,0
-1.24823,-0.671531,1.73017,-1.28194,2.12719,-1.38734,1.20764,0.769533,17.1918,0
-1.24823,-0.671531,-0.175318,-1.43992,1.36836,-1.40419,-0.57423,0.803658,17.9514,0
-0.794024,-1.9986,1.3789,-1.7992,1.36105,-1.86091,1.0699,1.1961,26.6869,0
-0.794024,-1.9986,1.9646,-1.76624,2.45022,-1.84449,1.3545,0.991349,22.1293,0
-0.794024,-1.9986,0.554443,-1.84559,1.57072,-1.85774,0.138281,1.02547,22.8889,0
-1.24823,-0.671531,1.44761,-1.30536,2.2887,-1.38376,0.864924,0.650093,14.5331,0
-0.794024,-1.9986,1.72429,-1.77977,1.47259,-1.85922,1.4006,0.513591,11.4947,0
-0.794024,-1.9986,-0.673275,-1.91467,-0.275443,-1.88556,-0.647266,0.360025,8.07642,0
-1.24823,-0.671531,1.52885,-1.29864,2.46607,-1.37982,0.897018,0.667156,14.9129,0
