SizeX,SizeY,Volume_Per,Volume_um3,Area_Per,Area_um2,Height_um,OffsetX_mm,OffsetY_mm,label
-0.880286,1.05697,0.922383,0.743261,0.652218,0.689388,0.696021,-1.19436,-23.8315,1
-0.880286,1.05697,0.138252,0.561431,0.342783,0.633527,-0.184043,-1.00548,-20.078,1
-0.881858,1.05697,0.961751,0.741706,0.720479,0.690859,0.675506,-1.19436,-23.8315,1
-0.881858,1.05697,-0.153051,0.484,-0.24441,0.517193,0.0535454,-0.778815,-15.5739,1
-0.881858,1.05697,-0.00506049,0.518193,0.02241,0.565198,-0.0306956,-0.70326,-14.0725,1
-0.881858,1.05697,0.136304,0.550866,-0.0347255,0.55492,0.271121,-0.552151,-11.0697,1
-0.881858,1.05697,1.10896,0.775737,0.454978,0.643063,1.23711,-1.15659,-23.0808,1
-0.881858,1.05697,1.09974,0.773594,1.10251,0.759625,0.435229,-1.38325,-27.585,1
-0.881858,1.05697,-0.197228,0.473784,-0.549507,0.462271,0.363434,-0.778815,-15.5739,1
-0.877143,1.05697,0.0952453,0.561562,0.153274,0.609842,-0.0258182,-0.816592,-16.3246,1
-0.881858,1.05697,1.18627,0.793598,0.765168,0.698883,0.975306,-1.3077,-26.0836,1
-0.877143,1.05697,1.10883,0.797295,0.422922,0.658674,1.27712,-1.38325,-27.585,1
-0.877143,1.05697,0.629,0.685702,0.561141,0.683714,0.34023,-0.741037,-14.8232,1
-0.877143,1.05697,0.959153,0.76247,0.687291,0.706536,0.711658,-1.23214,-24.5822,1
-0.877143,1.05697,1.21447,0.821825,0.361451,0.647539,1.52463,-1.04325,-20.8287,1
-0.877143,1.05697,0.976954,0.766616,0.305823,0.637465,1.21289,-1.53436,-30.5878,1
-0.880286,1.05697,1.23526,0.815813,0.642224,0.687581,1.20432,-1.49658,-29.8371,1
-0.880286,1.05697,0.904583,0.739115,0.901313,0.734342,0.368981,-1.34547,-26.8343,1
-0.880286,1.05697,0.23687,0.584302,0.944305,0.742097,-0.724959,-1.26992,-25.3329,1
-0.880286,1.05697,0.557018,0.658547,0.516263,0.66485,0.279362,-1.3077,-26.0836,1
